Program Code|Program Short Name|Program Long Name|Course Code|Credit|ECTS Credit|Course Section|Capacity|Language of Instruction|Start Hour1|End Hour1|Day1|Instructor Name|Level of Study|Prerequisite|Course Objectives|Course Content|Course Learning Outcomes
906|MI|MEDICAL INFORMATICS|9060537|0|8|0|0|English|Not Available|Not Available|Not Available|Assoc.Prof.Dr. TOLGA ESAT ÖZKURT|Graduate|Not Available|At the end of this course, the student will learn:basic artificial neural network structureshow to apply neural networks for claasification and clustering of biological data|The course introduces neural networks mainly to train features from biological signals in order to classify patterns,construct models,predict outcomes and make decision.Fundamental supervised and unsupervised neural network algorithms will be introduced and they will be applied on biological signals such as fMRI,EEG,MEG,EOG and ECG.Recent advances in the common space of artifical neural networks and biomedical signal processing will be covered during the course.|Student, who passed the course satisfactorily will be able to:design neural network modelsimplement supervised and unsupervised machine learning techniques
906|MI|MEDICAL INFORMATICS|9060720|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available2Not Available3Not Available6Not Available0Not Available1Not Available5Not Available3Not Available,Not Available2Not Available3Not Available6Not Available0Not Available1Not Available5Not Available4Not Available,Not Available2Not Available4Not Available6Not Available0Not Available2Not Available2Not Available1Not Available|Not Available|Introduction to pattern recognition and statistical pattern classification. Bayes rule and maximum likelihood classification. Nearest-neighbor rule. Linear discriminant functions. Support vector machines. Tree classifiers. Multiclassifiers. Clustering for unsupervised classification. Biological applications.Medical applications.|Not Available
906|MI|MEDICAL INFORMATICS|9060541|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|This course will introduce advanced analysis methods for neural oscillatory studies that exploit LFP, EEG and MEG data with high temporal resolution. The emphasize will be on connectivity measures and on the identification of neural networks using these measures merged with graph theory. Phase and amplitude related couplings will be discussed with regard to cognitive states such as memory and attention. Hands on exercises will be conducted via publicly available toolboxes.|Not Available
906|MI|MEDICAL INFORMATICS|9060500|0|10|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The course provides topics on scientific ethics and responsible conduct of research and publishing, human subjects protection, responsible data management including electronic records, biological samples and genetic data.|Not Available
906|MI|MEDICAL INFORMATICS|9060701|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Upon completion of the course, students should have:knowledge and hands-on practice about communication protocols, messaging infrastructures and interoperability implementations in telehealth applications.understanding of health technology domains, technical system structures, stakeholders, end-users and infrastructure outcomes due to requirements.knowledge of international health interoperability standards, technical frameworks, profiles, actors and transactions based on health domain requirements and user scenarios.skill to relate product/UI/UX design requirements with technical requirements and interoperability and standard compatibility restrictions.the ability to design and implement telehealth system components that can be integrated to form an international healthcare standard compliant product solution for the end-users.|Not Available|Students, who are successful in the course will be able to:understand interpret IHE technical framework supplements, user scenarios, actors' relations, data models and transaction implementations for healthcare domains.understand and interpret the infrastructure requirements for interoperability between several healthcare system/product compoments.analyze technical requirements based on compatibility and regulation restrictions and relate these requirements to product/UI/UX design in addition to target domain&segmentation&persona.work in multi-disiplinary groups to design and implement integrated end-user products/solutions/system components.
906|MI|MEDICAL INFORMATICS|9060710|0|8|0|0|English|Not Available|Not Available|Not Available|Assist.Prof.Dr AYBAR CAN ACAR|Graduate|Not Available|Upon completion of the course, students should havea good understanding conceptual database design,experience with and knowledge of the relational model,working knowledge of dependency theory and database normalization,hands-on practice with, and strong knowledge of query languages,a good grasp of database transactions and concurrency,familiarity with non-relational models,knowledge of interoperability aspects of databases, specifically for health information systems.|Database management system theory on relational database management systems: E-R diagrams, Normal Forms, Transaction processing. SQL data query language. Homework and class assignments on each of these topics, centered on examples from the health information systems. Object oriented databases, and their use in medical informatics. Archetypes, and use of semantic systems in HIS. Standards in medical informatics on interoperability and meta-data.|A student successful in this course will be able to:create and read, accurately, ER and EER diagrams,map a conceptual DB design into a set of relations,create and understand queries written in relational algebra, SQL, and relational calculus to perform common information processing and analytics tasks,identify and derive the functional dependencies in a domain,normalize a relational database to a required normal form,create a concurrent database application with full ACID properties,be aware of and know the basics of with distributed key-value stores, columnar databases and document databases,to programatically discover, use and provide web services, in their DB applications.
906|MI|MEDICAL INFORMATICS|9060550|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Electrical and chemical neural signaling is introduced. Sub-components of the central nervous system and autonomous nervous system are studied thoroughly with morphological and functional aspects. Sensory processing along the visual, auditory, olfactory, somatosensory pathways and the descending motor pathway is discussed and laboratory experiments are performed for each tract. Clinical evidences and pathologies are covered through exercises.|Not Available
906|MI|MEDICAL INFORMATICS|9090699|0|130|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Program of research leading to Ph.D. degree, arranged between a student and the faculty member. Students register to this course in all semesters preferably starting from the beginning of their second semester but not later than the beginning of the third semester while the research program or write up of the dissertation is in progress.|Not Available
906|MI|MEDICAL INFORMATICS|9060530|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Upon completion of the course, students should have:basic knowledge of the general and medical image analysis/processing concepts such as image enhancement, automatic and semi-automatic image segmentation, shape and texture quantification, feature extraction and image alignment (registration)hands on practice with the analytic manipulation of convolution and Fourier transform formulasexperience to implement all the methods studied using MATLAB scientific software|The aim of the course is to acquaint the graduate students with the fundamental theory and techniques of medical image analysis, like image enhancement, automatic and semi-automatic segmentation, quantification (shape and texture analysis, feature extraction), computer-aided diagnosis, registration and fusion.|By the end of the course, the students will be able tounderstand and apply a few spatial/frequency domain, linear/non-linear and adaptive image enhancement methods to a given gray-level imagesinterpret and visualize image subtraction (and other image arithmetic/logic) operationscalculate convolution operation in spatial/frequency domain to find image features like gradient, Laplaciananalytically define the Fourier transform and its inverseunderstand the meaning of continuous and discrete Fourier transformanalytically compute and draw the Fourier transform of simple functionsunderstand the Nyquist (sampling) theorem and aliasinginterpret and write a few highpass and lowpass filter kernelsprove basic Fourier transform properties like shifting, scaling, separable functions,do automatic segmentation of an image (2D or 3D) using fundamental image processing techniques (intensity-based, edge-based, watershed, graph-theoretic, global or locally adaptive, region-based, active-countour) on MATLAB using basic programming commands and built-in functionsimplement basic Hough transform methods (for line and circle detection)understand a few semi-automatic segmentation techniques (anisotropic, live-wire, dragging, etc)calculate fundamental shape and texture quantification featurescan formulate (mathematically) and iteratively solve (on MATLAB) image alignment (registration) problem using landmark, boundary or intensity information
906|MI|MEDICAL INFORMATICS|9060506|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060711|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Upon completion of the course, students should have:knowledge in the advanced level for the following medical image analysis concepts: nonlinear image enhancement, model-based image segmentation, active shape model, organ and lesion segmentation, lesion detection, computer-aided diagnosis, multi-modal image registration/fusion, content-based image retrieval, augmented reality in surgical navigation, optical flow and super-resolution.hands on practice and experience in implementing the methods studied using MATLAB scientific software.|Advanced techniques in medical image analysis will be presented.Topics include computer-aided diagnosis,content-based image retrieval,statistical modeling of medical images, multi modal image analysis (fusion) and segmentation.|By the end of the course, the students will be able to:understand and write as an algorithm some of the advanced level nonlinear image enhancement and model-based image segmentation methodsimplement some of the organ/lesion segmentation and lesion detection methods using MATLAB scientific software.Understand some of the methods in computer-aided diagnosis, multi-modal image registration/fusion, content-based image retrieval, augmented reality in surgical navigation, optical flow and super-resolution.
906|MI|MEDICAL INFORMATICS|9060505|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060704|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|Not Available|Not Available
906|MI|MEDICAL INFORMATICS|9060565|0|8|0|0|English|Not Available|Not Available|Not Available||Graduate|Not Available|Not Available|The biological mechanisms that underlie human behaviour. Low level neuronal structures, synaptic transmission and their functioning. High level brain structures and their links to behaviour. Current research methods in the field. Brain and perceptual behaviour. Brain and cognitive behaviour. Introduction to psychological disorders and treatment options based on psychopharmacology, therapy and cognitive training.|Not Available
906|MI|MEDICAL INFORMATICS|9060524|0|8|0|0|English|Not Available|Not Available|Not Available|Prof.Dr. ÜNAL ERKAN MUMCUOĞLU|Graduate|Not Available|Upon completion of the course, students should have:basic knowledge of the physics, data acquisition and image reconstruction techniques of the main medical imaging modalities such as X-ray Radiography, PET, SPECT (nuclear medicine), Computed Tomography (CT), MRI and Ultrasoundexperience to implement basic Radon transform based image reconstruction methods (such as Filtered Back-Projection, Iterative methods) using MATLAB scientific softwareunderstanding of the image quality concepts such as resolution, modulation transfer function, sampling, contrast, noise, ROC analysis|The course covers fundamental medical imaging modalities like X-ray, CT, MRI, SPECT, PET. Physics and mathematical models of data acquisition, image reconstruction concepts are taught. Medical image analysis techniques like image registration, segmentation, ROI, shape and texture analysis, visualization, 3D modeling, feature extraction, 3D virtual reality applications, computer-aided diagnosis are studied.|By the end of the course, the students will be able tounderstand electromagnetic wave spectrumunderstand the basic attenuation and interaction of x-ray in matterunderstand the basic x-ray generation and detection process in radiography, computed radiography and digital radiographyanalytically define the Radon transform and inverse Radon transform methods such as Backprojection, Filtered Back-Projection, Fourier Slice Theorem, Backprojection filtering and Iterative methodsinterpret and visualize parallel-beam and fan-beam projection (sinogram) on simple representative imagessimulate and implement basic Radon transform based data acquisition and image reconstruction techniques on MATLAB using basic programming commands and built-in functionsunderstand the Nyquist (sampling) theorem and aliasing in projection data samplesanalyze the detector resolution and sampling requirements of some basic x-ray and gamma-ray detectorsunderstand the physics, data acquisition and image reconstruction concepts of the Nuclear Medicine imaging modalities (PET, SPECT)understand the basic Magnetic Resonance Imaging (MRI) concepts of such as magnetic field, Larmor equation, free induction decay, T1 and T1 relaxation times, inversion recovery, spin-echo, phase-encoding, frequency-encoding, magnetic field gradient, slice selection, RF coils and multi-slice imagingunderstand the basic ultrasound imaging concepts such as physics of ultrasonic wave propagation in tissue, interference, focusing, beamformation, transducers, resolution, frame-rate, A-mode, B-mode, Doppler effect and flow imaging, imaging probes and imaging artifacts
